speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1840000	10000	1.2281012535095215	 1.117706298828125	1.0938644409179688	5.493879318237305	1.0607242584228516	4.265778064727783	0.0	0.06630856299238985	0.257504491208192
1841000	10000	1.0986582279205321	 1.0960102081298828	-1	1.5079975128173828	1.0714530944824219	0.4093392848968507	0.0	0.00033902624843676674	0.01841266543542153
1842000	10000	1.0899813652038575	 1.0879039764404297	1.09100341796875	1.5075206756591797	1.06048583984375	0.4175393104553222	0.0	0.0004117565791693778	0.020291786002453748
1843000	10000	1.2283345699310302	 1.1219978332519531	1.107931137084961	6.19196891784668	1.064300537109375	4.963634347915649	0.0	0.0652442242839038	0.255429489847793
1844000	10000	1.1263880968093871	 1.1026859283447266	1.1022090911865234	10.985136032104492	1.0650157928466797	9.858747935295105	0.0	0.02095221212932699	0.14474878973354835
1845000	10000	1.095902943611145	 1.0913610458374023	1.092672348022461	3.2978057861328125	1.0650157928466797	2.2019028425216676	0.0	0.0011191724576059415	0.033454034997380235
1846000	10000	1.2251250743865967	 1.123666763305664	-1	5.6934356689453125	1.0693073272705078	4.468310594558716	0.0	0.06610863395002298	0.25711599318211026
1847000	10000	1.2306169033050538	 1.123189926147461	1.1110305786132812	5.240678787231445	1.0666847229003906	4.010061883926392	0.0	0.06331105865763448	0.25161688865740806
1848000	10000	1.098832082748413	 1.0962486267089844	1.0986328125	1.50299072265625	1.062154769897461	0.40415863990783696	0.0	0.0004002734521213824	0.020006835135057778
1849000	10000	1.1166751861572266	 1.100778579711914	1.0983943939208984	2.2814273834228516	1.0671615600585938	1.164752197265625	0.0	0.004118405769586389	0.06417480634631
1850000	10000	1.2049116611480712	 1.1181831359863281	-1	6.1664581298828125	1.070261001586914	4.961546468734741	0.0	0.05601083797446108	0.23666608961670255
1851000	10000	1.2244040012359618	 1.1243820190429688	1.1107921600341797	5.222797393798828	1.0707378387451172	3.9983933925628663	0.0	0.0599069886612392	0.24475904204183999
1852000	10000	1.0925647258758544	 1.0869503021240234	1.0836124420166016	5.14674186706543	1.066446304321289	4.054177141189575	0.0	0.0024201900849925547	0.04919542748053476
1853000	10000	1.1341048240661622	 1.1014938354492188	1.089334487915039	9.006977081298828	1.0666847229003906	7.872872257232666	0.0	0.0257048842158747	0.16032742814588744
1854000	10000	1.1308708906173706	 1.1000633239746094	1.0960102081298828	3.222942352294922	1.0650157928466797	2.092071461677551	0.0	0.014284495962005504	0.11951776421103896
1855000	10000	1.0920994997024536	 1.0883808135986328	1.0886192321777344	1.4901161193847656	1.0640621185302734	0.39801661968231206	0.0	0.0003586353348458715	0.018937669731143573
1856000	10000	1.2187913656234741	 1.1196136474609375	1.0933876037597656	6.567716598510742	1.0628700256347656	5.348925232887268	0.0	0.06811628145202064	0.2609909604795167
1857000	10000	1.0927266359329224	 1.0879039764404297	1.0864734649658203	1.4927387237548828	1.0607242584228516	0.4000120878219604	0.0	0.0004602847668996901	0.021454248224994744
1858000	10000	1.1444754362106324	 1.0957717895507812	1.0890960693359375	5.733489990234375	1.0607242584228516	4.589014554023743	0.0	0.03080107075400008	0.17550233831490702
1859000	10000	1.1257087469100953	 1.0933876037597656	1.0852813720703125	2.633333206176758	1.0573863983154297	1.5076244592666626	0.0	0.011666007026969396	0.10800929139184923
1860000	10000	1.1061212062835692	 1.0986328125	1.0988712310791016	4.827976226806641	1.0666847229003906	3.7218550205230714	0.0	0.0039290726844024	0.06268231556350164
1861000	10000	1.2066111803054809	 1.1186599731445312	1.1069774627685547	4.9896240234375	1.0700225830078125	3.783012843132019	0.0	0.053689484030041396	0.23170991353423226
